Id,Beds,Baths,ListingType,Area,PopulationLatest,Schools,Colleges,Universities,Ameneties,Airbnbs,CityName,Price,AveragePrice,AboveBelowAverage
M73000004-26146640,3,2,Rental,2100,11485,2,0,0,15,16,Meaford,2850.0,894860.0,B
M73000004-26146846,3,3,Single Family,1833,256885,37,0,0,144,88,Kitchener,895000.0,437374.0,A
M73000004-26146919,3,2,Single Family,1842,422324,7,0,0,31,17,London,527400.0,691690.0,B
M73000004-26146922,3,2,Single Family,1070,42840,0,0,0,22,33,St. Thomas,655000.0,659641.0,B
M73000004-26146948,3,3,Condo,2304,422324,27,0,1,80,73,London,1090826.0,691690.0,A
M73000004-26146949,2,2,Single Family,1900,4851,0,0,0,0,0,Southwold,780000.0,1084975.0,B
M73000004-26146950,3,3,Single Family,1100,422324,38,0,1,308,97,London,799999.0,691690.0,A
M73000004-26146953,4,2,Condo,1240,24811,1,0,0,21,16,Collingwood,15889.0,616427.0,B
M73000004-26146978,3,1,Single Family,784,72051,1,0,0,11,9,Sault Ste. Marie,274900.0,425953.0,B
M73000004-26147038,6,9,Single Family,6782,256885,9,1,0,28,23,Kitchener,4399000.0,437374.0,A
M73000004-26147046,5,4,Single Family,5302,23017,0,0,0,0,0,Oro-Medonte,2788000.0,1562528.0,A
M73000004-26147047,2,3,Condo,1226,17817,6,1,0,45,23,Midland,599900.0,787800.0,B
M73000004-26147049,4,3,Single Family,2648,24811,2,0,0,38,3,Collingwood,1899000.0,616427.0,A
M73000004-26147050,1,1,Condo,892,17305,1,1,0,24,23,Bracebridge,569900.0,1197393.0,B
M73000004-26147073,3,1,Rental,1149,11059,9,1,1,35,18,Hamilton,2700.0,543702.0,B
M73000004-26147077,2,1,Single Family,728,136803,30,0,1,217,52,St. Catharines,479316.0,648367.0,B
M73000004-26147079,3,4,Condo,2516,87942,22,0,0,87,56,Newmarket,1200000.0,805875.0,A
M73000004-26147093,2,2,Condo,1240,32721,3,0,0,0,1,LaSalle,624900.0,752855.0,B
M73000004-26147095,2,2,Condo,1240,32721,3,0,0,0,1,LaSalle,634900.0,752855.0,B
M73000004-26147106,2,2,Single Family,1276,42840,0,0,0,42,32,St. Thomas,714900.0,659641.0,A
M73000004-26147129,3,2,Single Family,1086,55750,15,1,0,72,43,Welland,679000.0,479693.0,A
M73000004-26147146,12,4,Multi-Family,3202,132485,5,0,1,43,40,Kingston,1899250.0,713186.0,A
M73000004-26147160,2,2,Single Family,1780,143740,0,0,0,0,0,Guelph,1399900.0,640614.0,A
M73000004-26147164,2,2,Condo,1361,147829,2,0,0,58,19,Barrie,749900.0,584311.0,A
M73000004-26147166,4,3,Single Family,1435,10377,0,0,0,0,0,Ramara,749900.0,835035.0,B
M73000004-26147170,4,3,Single Family,2235,14814,0,0,0,0,0,Clearview,2150000.0,1266439.0,A
M73000004-26147198,3,2,Single Family,910,41145,11,1,0,17,30,Timmins,239000.0,372517.0,B
M73000004-26147209,2,2,Condo,1079,14967,0,0,0,4,35,Kenora,569900.0,500069.0,A
M73000004-26147225,3,1,Rental,1149,422324,8,0,0,22,40,London,2650.0,691690.0,B
M73000004-26147235,4,2,Single Family,1200,32901,3,0,0,9,11,Fort Erie,700945.0,669720.0,A
M73000004-26147236,4,4,Single Family,2300,20033,9,0,0,30,26,Port Colborne,700860.0,658762.0,A
M73000004-26147240,2,2,Single Family,1358,24862,0,0,0,0,0,Wasaga Beach,617591.0,619205.0,B
M73000004-26147242,4,1,Single Family,1500,12966,0,0,0,0,0,Tiny,839000.0,1087870.0,B
M73000004-26147293,3,2,Single Family,1531,72051,13,1,1,13,28,Sault Ste. Marie,409900.0,425953.0,B
M73000004-26147357,4,3,Rental,2510,422324,20,0,0,53,48,London,3363.0,691690.0,B
M73000004-26147377,5,2,Single Family,1129,213759,36,1,0,111,100,Oakville,1174250.0,953919.0,A
M73000004-26147589,3,2,Single Family,1150,138479,8,0,0,72,30,Cambridge,642300.0,601135.0,A
M73000004-26147659,2,2,Condo,976,422324,29,0,0,60,58,London,329000.0,691690.0,B
M73000004-26147793,0,1,Single Family,1436,12268,0,0,0,0,0,Kincardine,299900.0,813475.0,B
M73000004-26147805,3,2,Single Family,1768,213759,10,1,0,42,43,Oakville,1440000.0,953919.0,A
M73000004-26147845,3,2,Single Family,1412,46705,17,1,0,42,23,Woodstock,849000.0,659229.0,A
M73000004-26147859,2,2,Single Family,1123,11059,2,0,0,29,10,Hamilton,535000.0,543702.0,B
M73000004-26147879,3,1,Single Family,1050,422324,6,0,1,49,33,London,234000.0,691690.0,B
M73000004-26147984,4,2,Single Family,1085,213759,35,1,0,134,97,Oakville,1299900.0,953919.0,A
M73000004-26147986,3,3,Single Family,1036,143740,13,0,0,98,40,Guelph,1125000.0,640614.0,A
M73000004-26148089,2,1,Condo,839,55750,21,1,0,73,43,Welland,529900.0,479693.0,A
M73000004-26148393,3,2,Single Family,1115,11059,0,0,0,15,2,Hamilton,808091.0,543702.0,A
M73000004-26148395,5,2,Single Family,1570,11059,5,0,0,22,21,Hamilton,614248.0,543702.0,A
M73000004-26148440,3,1,Single Family,873,24862,0,0,0,0,0,Wasaga Beach,479700.0,619205.0,B
M73000004-26148447,3,1,Single Family,947,11059,14,0,0,44,19,Hamilton,639900.0,543702.0,A
M73000004-26148524,4,4,Condo,1410,186948,10,0,0,36,26,Burlington,799000.0,1085058.0,B
M73000004-26148620,0,1,Rental,600,256885,36,0,0,147,87,Kitchener,1198.0,437374.0,B
M73000004-26148664,1,1,Rental,1670,143740,4,0,0,27,20,Guelph,1733.0,640614.0,B
M73000004-26148872,1,1,Rental,500,422324,5,1,0,36,19,London,1450.0,691690.0,B
M73000004-26148879,36,25,Townhome,17000,256885,12,0,0,86,55,Kitchener,4350000.0,437374.0,A
M73000004-26148915,4,2,Rental,1600,32901,0,0,0,0,0,Fort Erie,2530.0,669720.0,B
M73000004-26148927,8,3,Multi-Family,1963,121436,4,0,1,42,24,Waterloo,1099900.0,527104.0,A
M73000004-26148930,3,3,Condo,1450,422324,14,0,0,37,38,London,699900.0,691690.0,A
M73000004-26148932,2,2,Condo,906,186948,0,0,0,0,0,Burlington,744965.0,1085058.0,B
M73000004-26148986,3,2,Single Family,1434,33232,4,0,0,71,44,Stratford,552461.0,766153.0,B
M73000004-26148989,3,1,Condo/Townhome,1015,33411,11,1,0,89,32,Orillia,542173.0,674312.0,B
M73000004-26149007,4,2,Single Family,1082,41145,16,1,0,15,32,Timmins,276063.0,372517.0,B
M73000004-26149026,6,4,Single Family,2140,121436,5,1,2,177,42,Waterloo,1200000.0,527104.0,A
M73000004-26149059,3,2,Condo/Townhome,1193,136803,10,0,1,72,27,St. Catharines,442964.0,648367.0,B
M73000004-26149060,2,1,Condo,1073,104688,30,1,0,61,38,Brantford,489900.0,615780.0,B
M73000004-26149119,2,1,Condo,1123,11151,1,0,0,4,0,Norwich,498800.0,982694.0,B
M73000004-26149173,4,3,Single Family,2386,12966,0,0,0,0,0,Tiny,879000.0,1087870.0,B
M73000004-26149186,1,2,Condo,1119,24811,4,0,0,49,18,Collingwood,689000.0,616427.0,A
M73000004-26149216,5,2,Single Family,1800,20033,5,0,0,24,19,Port Colborne,499000.0,658762.0,B
M73000004-26149224,3,1,Condo,1080,256885,0,0,0,0,0,Kitchener,554999.0,437374.0,A
M73000004-26149225,2,2,Single Family,1030,47845,7,1,0,10,16,Cornwall,456857.0,457499.0,B
M73000004-26149317,3,2,Single Family,1130,11059,8,0,0,22,14,Hamilton,799900.0,543702.0,A
M73000004-26149463,2,2,Single Family,2093,422324,5,0,0,34,31,London,699000.0,691690.0,A
M73000004-26149474,3,2,Single Family,1050,20033,8,0,0,29,26,Port Colborne,494900.0,658762.0,B
M73000004-26149484,1,1,Condo,723,2794356,7,1,2,120,163,Toronto,769999.0,553898.0,A
M73000004-26149491,1,1,Rental,550,11059,0,0,0,6,4,Hamilton,1975.0,543702.0,B
M73000004-26149498,3,2,Single Family,960,23816,6,0,0,14,20,Thorold,499900.0,583404.0,B
M73000004-26149516,3,3,Single Family,1855,10424,0,0,0,0,0,Grey Highlands,1249000.0,1131036.0,A
M73000004-26149548,3,3,Rental,1489,143740,0,0,0,0,0,Guelph,3250.0,640614.0,B
M73000004-26149561,3,2,Single Family,1125,440,0,0,0,0,0,Newbury,799900.0,782633.0,A
M73000004-26149700,5,3,Single Family,2820,33411,2,0,0,9,21,Orillia,1399900.0,674312.0,A
M73000004-26149760,4,3,Single Family,1880,11059,12,1,0,9,42,Hamilton,800200.0,543702.0,A
M73000004-26149762,2,2,Condo,1290,11059,4,0,0,21,6,Hamilton,859900.0,543702.0,A
M73000004-26149923,4,3,Single Family,2680,422324,30,0,1,80,74,London,1120335.0,691690.0,A
M73000004-26149953,4,2,Single Family,3215,6887,0,0,0,0,0,Wainfleet,1150000.0,1175583.0,B
M73000004-26149955,3,1,Single Family,1600,33411,2,0,0,4,10,Orillia,599999.0,674312.0,B
M73000004-26150063,3,3,Single Family,1537,46705,8,1,0,23,12,Woodstock,613903.0,659229.0,B
M73000004-26150078,2,2,Rental,1073,256885,4,0,0,14,22,Kitchener,2700.0,437374.0,B
M73000004-26150106,2,2,Rental,919,186948,0,0,0,45,6,Burlington,3950.0,1085058.0,B
M73000004-26150161,3,3,Single Family,2106,256885,35,0,0,142,88,Kitchener,750000.0,437374.0,A
M73000004-26150192,1,1,Rental,1200,23816,0,0,0,0,0,Thorold,1560.0,583404.0,B
M73000004-26150244,4,4,Single Family,1930,11059,38,1,1,158,90,Hamilton,899999.0,543702.0,A
M73000004-26150309,5,4,Rental,2903,94415,0,0,0,0,0,Niagara Falls,3750.0,593623.0,B
M73000004-26150419,3,1,Rental,1400,213759,34,1,0,104,102,Oakville,2900.0,953919.0,B
M73000004-26150420,3,3,Condo,1900,9390,0,0,0,0,0,The Blue Mountains,2549000.0,1066799.0,A
M73000004-26150431,3,2,Condo,1200,121436,0,0,0,0,0,Waterloo,419000.0,527104.0,B
M73000004-26150472,5,3,Single Family,1738,524,0,0,0,0,0,Harley,1399900.0,1058880.0,A
M73000004-26150558,4,2,Single Family,1040,28883,1,0,0,1,9,Grimsby,874900.0,754703.0,A
M73000004-26150580,3,3,Single Family,1281,11372,1,0,0,2,18,Elliot Lake,299999.0,209250.0,A
M73000004-26150813,4,0,Single Family,1543,104688,0,0,0,0,0,Brantford,799000.0,615780.0,A
M73000004-26150916,3,1,Single Family,1100,7699,4,0,0,10,3,Aylmer,499050.0,698201.0,B
M73000004-26150930,3,2,Single Family,1000,94415,12,0,0,19,13,Niagara Falls,545000.0,593623.0,B
M73000004-26150938,3,3,Single Family,2300,6067,1,0,0,5,16,Tweed,349000.0,681753.0,B
M73000004-26151058,3,2,Single Family,1398,7540,0,0,0,0,0,Bluewater,999000.0,899000.0,A
M73000004-26151078,2,1,Condo,920,136803,11,0,1,123,36,St. Catharines,329900.0,648367.0,B
M73000004-26151098,4,2,Rental,1130,213759,29,1,0,83,102,Oakville,3780.0,953919.0,B
M73000004-26151105,3,3,Single Family,1273,136803,19,0,1,81,46,St. Catharines,819900.0,648367.0,A
M73000004-26151111,4,4,Multi-Family,1700,11059,6,0,0,31,29,Hamilton,842817.0,543702.0,A
M73000004-26151112,3,4,Multi-Family,1700,11059,6,0,0,31,29,Hamilton,842817.0,543702.0,A
M73000004-26151126,2,2,Condo,709,186948,4,0,0,57,12,Burlington,589900.0,1085058.0,B
M73000004-26151137,6,5,Single Family,3654,422324,6,0,0,7,32,London,1899999.0,691690.0,A
M73000004-26151213,7,5,Single Family,3715,143740,2,0,1,17,10,Guelph,1674900.0,640614.0,A
M73000004-26151214,5,3,Rental,1562,11059,1,0,0,26,1,Hamilton,4800.0,543702.0,B
M73000004-26151215,5,3,Single Family,1562,11059,1,0,0,26,1,Hamilton,999999.0,543702.0,A
M73000004-26151301,2,2,Rental,1129,32721,1,0,0,0,0,LaSalle,2343.0,752855.0,B
M73000004-26151310,5,3,Single Family,2237,5880,0,0,0,0,0,South Bruce,1150000.0,,
M73000004-26151362,4,2,Single Family,1047,21612,9,1,0,39,28,Owen Sound,485000.0,562010.0,B
M73000004-26151363,3,2,Single Family,900,422324,7,0,0,23,39,London,579000.0,691690.0,B
M73000004-26151518,2,2,Condo,850,143740,7,0,0,32,27,Guelph,511678.0,640614.0,B
M73000004-26151760,5,4,Single Family,2481,147829,26,0,0,103,62,Barrie,1349900.0,584311.0,A
M73000004-26151835,3,2,Single Family,1106,136803,29,0,1,111,47,St. Catharines,754880.0,648367.0,A
M73000004-26151924,7,5,Single Family,3117,23816,0,0,0,0,0,Thorold,1299900.0,583404.0,A
M73000004-26151950,3,2,Multi-Family,772,256885,37,0,0,150,90,Kitchener,725000.0,437374.0,A
M73000004-26151963,3,2,Single Family,772,256885,37,0,0,150,90,Kitchener,725000.0,437374.0,A
M73000004-26152013,2,3,Single Family,1336,104688,15,1,0,56,24,Brantford,629999.0,615780.0,A
M73000004-26152021,3,3,Rental,1360,143740,14,0,1,48,59,Guelph,2975.0,640614.0,B
M73000004-26152041,2,0,Rental,646,136803,18,0,1,57,33,St. Catharines,1750.0,648367.0,B
M73000004-26152043,4,2,Single Family,1411,136803,10,0,0,50,13,St. Catharines,549900.0,648367.0,B
M73000004-26152052,4,3,Single Family,2294,136803,3,0,0,57,15,St. Catharines,1089900.0,648367.0,A
M73000004-26152054,3,3,Condo/Townhome,1490,55750,15,1,0,71,43,Welland,585900.0,479693.0,A
M73000004-26152056,5,4,Single Family,1942,32901,2,0,0,28,8,Fort Erie,760770.0,669720.0,A
M73000004-26152058,3,4,Single Family,1874,656480,21,0,0,12,41,Brampton,1125000.0,597778.0,A
M73000004-26152093,3,1,Single Family,1344,20033,9,0,0,32,25,Port Colborne,498800.0,658762.0,B
M73000004-26152094,2,2,Single Family,1301,55750,10,1,0,14,40,Welland,1090000.0,479693.0,A
M73000004-26152095,2,1,Condo,1000,136803,21,0,1,62,39,St. Catharines,466683.0,648367.0,B
M73000004-26152096,3,1,Single Family,1025,55750,5,1,0,26,22,Welland,545000.0,479693.0,A
M73000004-26152099,1,1,Single Family,500,2794356,4,0,0,57,51,Toronto,599000.0,553898.0,A
M73000004-26152148,5,2,Farm,1700,46705,0,0,0,0,0,Woodstock,6000000.0,659229.0,A
M73000004-26152180,6,3,Multi-Family,2000,13157,2,0,0,3,5,Gravenhurst,1146100.0,836966.0,A
M73000004-26152189,2,2,Rental,924,138479,24,0,0,54,55,Cambridge,2265.0,601135.0,B
M73000004-26152192,4,4,Single Family,2452,422324,41,0,1,326,90,London,949800.0,691690.0,A
M73000004-26152195,1,1,Condo,599,256885,2,0,0,16,27,Kitchener,449000.0,437374.0,A
M73000004-26152204,3,2,Single Family,1592,7699,0,0,0,0,0,Aylmer,797000.0,698201.0,A
M73000004-26152205,4,4,Single Family,2357,422324,23,0,0,71,54,London,949000.0,691690.0,A
M73000004-26152212,3,1,Single Family,1000,94415,1,0,0,5,30,Niagara Falls,499900.0,593623.0,B
M73000004-26152213,5,4,Condo/Townhome,1800,422324,7,0,0,27,24,London,587591.0,691690.0,B
M73000004-26152215,2,3,Condo,1600,33411,2,0,0,4,8,Orillia,899000.0,674312.0,A
M73000004-26152232,4,2,Single Family,1166,94415,1,0,0,5,30,Niagara Falls,679900.0,593623.0,A
M73000004-26152240,3,2,Single Family,1075,25719,0,0,0,9,16,Lincoln,725000.0,773433.0,B
M73000004-26152245,4,6,Single Family,4396,32721,3,0,0,0,1,LaSalle,1999888.0,752855.0,A
M73000004-26152248,3,2,Condo,1230,23524,0,0,0,0,0,Amherstburg,299900.0,758833.0,B
M73000004-26152279,3,2,Single Family,1273,94415,8,1,0,115,75,Niagara Falls,699000.0,593623.0,A
M73000004-26152284,3,1,Single Family,1200,47845,6,0,0,34,31,Cornwall,469900.0,457499.0,A
M73000004-26152292,2,1,Single Family,860,256885,4,0,0,38,24,Kitchener,599000.0,437374.0,A
M73000004-26152318,3,2,Single Family,1004,1753,0,0,0,0,0,Magnetawan,1125000.0,824233.0,A
M73000004-26152319,1,1,Single Family,462,9390,0,0,0,25,69,The Blue Mountains,10000.0,1066799.0,B
M73000004-26152373,4,4,Single Family,1441,132485,3,0,0,8,10,Kingston,649900.0,713186.0,B
M73000004-26152376,3,2,Condo,1625,104688,13,1,0,44,21,Brantford,734248.0,615780.0,A
M73000004-26152377,3,2,Single Family,1180,52662,0,0,0,0,0,North Bay,599900.0,733603.0,B
M73000004-26152382,5,3,Single Family,2264,422324,8,0,0,56,24,London,999999.0,691690.0,A
M73000004-26152387,3,4,Single Family,1660,18615,5,0,0,0,10,Tillsonburg,599900.0,680068.0,B
M73000004-26152388,2,2,Condo,1215,17305,1,1,0,24,23,Bracebridge,885300.0,1197393.0,B
M73000004-26152389,4,1,Single Family,744,1101,0,0,0,0,0,South River,345000.0,713400.0,B
M73000004-26152390,4,2,Single Family,1370,21612,5,1,0,36,28,Owen Sound,536109.0,562010.0,B
M73000004-26152391,2,2,Rental,828,24811,1,0,0,19,26,Collingwood,2200.0,616427.0,B
M73000004-26152392,3,3,Condo,1377,24811,1,0,0,19,26,Collingwood,16000.0,616427.0,B
M73000004-26152393,6,4,Single Family,3120,21147,0,0,0,0,0,Huntsville,1839030.0,850383.0,A
M73000004-26152402,5,3,Multi-Family,1793,121436,1,1,0,11,18,Waterloo,1200000.0,527104.0,A
M73000004-26152403,5,3,Single Family,1793,121436,1,1,0,11,18,Waterloo,1200000.0,527104.0,A
M73000004-26152405,4,2,Single Family,1240,14576,0,0,0,0,0,Severn,1399900.0,934056.0,A
M73000004-26152407,3,3,Rental,1200,24862,0,0,0,0,0,Wasaga Beach,2600.0,619205.0,B
M73000004-26152418,3,3,Single Family,1144,108843,24,1,1,75,105,Thunder Bay,379900.0,432568.0,B
M73000004-26152425,3,3,Single Family,1442,46705,11,1,0,8,18,Woodstock,780391.0,659229.0,A
M73000004-26152432,4,3,Single Family,1130,21147,2,0,0,28,14,Huntsville,919900.0,850383.0,A
M73000004-26152436,3,3,Single Family,1070,422324,46,0,1,380,92,London,525000.0,691690.0,B
M73000004-26152437,3,1,Single Family,1176,7699,4,0,0,10,3,Aylmer,499900.0,698201.0,B
M73000004-26152441,3,2,Single Family,2611,33411,2,0,0,9,21,Orillia,1999900.0,674312.0,A
M73000004-26152442,5,4,Single Family,3300,33411,1,1,0,8,15,Orillia,1399500.0,674312.0,A
M73000004-26152447,3,1,Single Family,1000,94415,3,1,0,99,65,Niagara Falls,443800.0,593623.0,B
M73000004-26152452,3,2,Single Family,1200,20033,0,0,0,0,0,Port Colborne,649900.0,658762.0,B
M73000004-26152455,3,3,Single Family,1672,17817,6,1,0,42,24,Midland,899900.0,787800.0,A
M73000004-26152465,1,1,Condo,590,11059,2,0,0,30,18,Hamilton,349000.0,543702.0,B
M73000004-26152483,3,1,Single Family,1100,29680,3,0,0,33,11,Leamington,349900.0,978027.0,B
M73000004-26152495,3,2,Single Family,1465,7386,0,0,0,3,0,St. Marys,591639.0,719124.0,B
M73000004-26152504,2,2,Condo,1277,1017449,5,0,1,160,55,Ottawa,739900.0,496610.0,A
M73000004-26152531,2,2,Rental,1000,717961,11,1,0,75,43,Mississauga,3000.0,695793.0,B
M73000004-26152543,1,1,Condo,676,256885,2,0,0,15,21,Kitchener,459900.0,437374.0,A
M73000004-26152544,3,3,Single Family,2213,33232,8,2,0,10,49,Stratford,869000.0,766153.0,A
M73000004-26152550,4,1,Single Family,936,132485,1,0,1,33,11,Kingston,629900.0,713186.0,B
M73000004-26152579,2,2,Rental,1560,422324,0,0,0,0,0,London,3280.0,691690.0,B
M73000004-26152581,3,2,Single Family,1500,1942,0,0,0,0,0,CHAPLEAU,169000.0,205967.0,B
M73000004-26152590,4,4,Single Family,1827,108843,12,0,1,56,48,Thunder Bay,609900.0,432568.0,A
M73000004-26152599,4,2,Single Family,961,422324,26,0,1,119,75,London,699900.0,691690.0,A
M73000004-26152602,5,4,Single Family,3280,136803,0,0,0,0,0,St. Catharines,1499999.0,648367.0,A
M73000004-26152604,4,3,Single Family,2558,94415,0,0,0,0,0,Niagara Falls,1149900.0,593623.0,A
M73000004-26152622,3,3,Single Family,1859,132485,17,0,0,20,23,Kingston,569900.0,713186.0,B
M73000004-26152623,3,3,Single Family,1436,132485,17,0,0,21,23,Kingston,599900.0,713186.0,B
M73000004-26152624,4,3,Single Family,1692,132485,9,1,0,16,24,Kingston,1015148.0,713186.0,A
M73000004-26152642,6,4,Single Family,2239,186948,34,0,0,92,52,Burlington,3250000.0,1085058.0,A
M73000004-26152644,4,3,Single Family,1484,33232,3,0,0,12,42,Stratford,1350000.0,766153.0,A
M73000004-26152658,1,1,Single Family,759,121436,0,0,0,0,0,Waterloo,159000.0,527104.0,B
M73000004-26152661,3,3,Rental,1869,13693,2,1,0,16,12,Ingersoll,2700.0,648495.0,B
M73000004-26152666,4,4,Single Family,1980,147829,13,1,0,26,26,Barrie,1289000.0,584311.0,A
M73000004-26152667,4,2,Single Family,1580,14576,0,0,0,0,0,Severn,1250000.0,934056.0,A
M73000004-26152671,3,3,Single Family,1360,136803,7,0,0,41,12,St. Catharines,539000.0,648367.0,B
M73000004-26152679,3,2,Single Family,1362,11059,14,0,0,56,17,Hamilton,1021444.0,543702.0,A
M73000004-26152680,1,1,Condo,477,28883,2,0,0,22,25,Grimsby,429000.0,754703.0,B
M73000004-26152682,4,3,Single Family,1822,104688,0,0,0,0,0,Brantford,799000.0,615780.0,A
M73000004-26152683,1,1,Rental,600,186948,2,0,0,102,25,Burlington,2000.0,1085058.0,B
M73000004-26152684,2,2,Condo,1593,186948,10,0,0,38,24,Burlington,895000.0,1085058.0,B
M73000004-26152686,1,1,Single Family,817,136803,13,0,1,64,38,St. Catharines,649900.0,648367.0,A
M73000004-26152701,2,1,Condo,1065,229660,12,1,0,19,51,Windsor,389900.0,428016.0,B
M73000004-26152709,3,3,Single Family,1454,422324,6,0,0,37,25,London,612943.0,691690.0,B
M73000004-26152710,3,3,Condo,1566,422324,7,0,0,23,36,London,599900.0,691690.0,B
M73000004-26152745,6,3,Single Family,2000,19088,0,0,0,33,58,Niagara-on-the-Lake,1299000.0,1651537.0,B
M73000004-26152822,2,2,Single Family,1602,143740,16,0,1,50,57,Guelph,939900.0,640614.0,A
M73000004-26153039,3,2,Condo,1305,33232,7,2,0,36,52,Stratford,680000.0,766153.0,B
M73000004-26153042,1,1,Rental,600,256885,8,0,0,47,13,Kitchener,1800.0,437374.0,B
M73000004-26153044,5,4,Single Family,2627,121436,16,1,2,109,69,Waterloo,1255000.0,527104.0,A
M73000004-26153140,4,2,Single Family,1947,132485,0,0,0,0,0,Kingston,1089000.0,713186.0,A
M73000004-26153209,3,2,Single Family,1280,72051,8,0,0,5,19,Sault Ste. Marie,299900.0,425953.0,B
M73000004-26153225,3,4,Condo,2063,143740,6,0,1,55,26,Guelph,1089900.0,640614.0,A
M73000004-26153234,2,3,Rental,1400,19088,0,0,0,7,59,Niagara-on-the-Lake,2887.0,1651537.0,B
M73000004-26153243,3,3,Rental,1550,104688,0,0,0,0,0,Brantford,2650.0,615780.0,B
M73000004-26153250,1,1,Condo,500,256885,3,0,0,12,3,Kitchener,374900.0,437374.0,B
M73000004-26153252,3,2,Single Family,1427,72051,10,1,0,59,31,Sault Ste. Marie,399900.0,425953.0,B
M73000004-26153262,3,2,Single Family,1231,108843,0,0,0,0,0,Thunder Bay,529900.0,432568.0,A
M73000004-26153263,4,3,Single Family,1251,1039,2,0,0,0,2,Schreiber,229900.0,146633.0,A
M73000004-26153264,2,3,Rental,1070,717961,3,0,0,27,2,Mississauga,4400.0,695793.0,B
M73000004-26153275,3,1,Condo,1170,143740,4,1,0,46,10,Guelph,549900.0,640614.0,B
M73000004-26153287,4,2,Single Family,1281,42840,0,0,0,0,0,St. Thomas,749900.0,659641.0,A
M73000004-26153288,3,4,Rental,1721,422324,29,0,1,90,71,London,3000.0,691690.0,B
M73000004-26153292,3,1,Rental,1001,24811,8,1,0,75,32,Collingwood,2800.0,616427.0,B
M73000004-26153293,4,1,Single Family,1082,33411,4,1,0,6,11,Orillia,550000.0,674312.0,B
M73000004-26153296,3,2,Single Family,1025,32901,2,0,0,17,7,Fort Erie,779900.0,669720.0,A
M73000004-26153308,4,2,Single Family,2100,52662,20,0,0,31,30,North Bay,424900.0,733603.0,B
M73000004-26153316,2,3,Condo,1301,11059,4,1,0,32,10,Hamilton,759900.0,543702.0,A
M73000004-26153320,3,2,Condo,1080,11059,15,0,0,66,31,Hamilton,529900.0,543702.0,B
M73000004-26153322,4,3,Single Family,1914,11059,0,0,0,15,5,Hamilton,1299900.0,543702.0,A
M73000004-26153326,4,3,Single Family,1864,186948,8,0,0,48,25,Burlington,1119200.0,1085058.0,A
M73000004-26153327,3,2,Single Family,1800,22119,0,0,0,0,0,Kingsville,719900.0,801783.0,B
M73000004-26153328,2,2,Rental,1229,32721,6,0,0,1,4,LaSalle,2850.0,752855.0,B
M73000004-26153338,2,2,Rental,1000,23524,1,0,0,27,15,Amherstburg,2250.0,758833.0,B
M73000004-26153346,3,2,Single Family,1004,229660,22,0,0,9,57,Windsor,623913.0,428016.0,A
M73000004-26153394,4,2,Condo,1211,104688,9,0,0,38,11,Brantford,480000.0,615780.0,B
M73000004-26153409,1,1,Condo,875,143740,4,0,0,15,23,Guelph,515000.0,640614.0,B
M73000004-26153414,2,2,Rental,620,121436,5,0,2,35,25,Waterloo,2650.0,527104.0,B
M73000004-26153453,6,3,Single Family,2113,147829,4,0,0,79,29,Barrie,925000.0,584311.0,A
M73000004-26153457,4,2,Single Family,1325,94415,3,0,0,28,25,Niagara Falls,674900.0,593623.0,A
M73000004-26153459,3,2,Single Family,1240,55750,5,1,0,47,25,Welland,569000.0,479693.0,A
M73000004-26153469,5,4,Single Family,2171,422324,23,0,0,61,54,London,1050000.0,691690.0,A
M73000004-26153473,6,2,Multi-Family,1000,17817,4,1,0,39,23,Midland,590000.0,787800.0,B
M73000004-26153496,4,3,Single Family,2899,12268,3,1,0,15,21,Kincardine,750000.0,813475.0,B
M73000004-26153528,3,2,Single Family,2871,104688,14,1,0,45,21,Brantford,1449000.0,615780.0,A
M73000004-26153536,2,2,Condo,765,11059,15,0,0,88,41,Hamilton,550000.0,543702.0,A
M73000004-26153550,2,1,Rental,672,11059,3,0,0,32,16,Hamilton,2250.0,543702.0,B
M73000004-26153551,4,2,Single Family,785,55750,5,1,0,19,23,Welland,549900.0,479693.0,A
M73000004-26153553,6,2,Single Family,2308,11059,11,0,0,44,43,Hamilton,799900.0,543702.0,A
M73000004-26153559,4,2,Single Family,2918,7944,0,0,0,0,0,Puslinch,1989900.0,2202183.0,B
M73000004-26153571,5,5,Single Family,3650,32721,0,0,0,0,0,LaSalle,1699000.0,752855.0,A
